Strategy;mapName;nPOIs;nUAV;SucessTax;V2V_range;ctRounds;dimX;simumationTimeMS;pathTime;TSP_threads;maxData;minData;globalAvgDelay;GSglobalAvgDelay;nMsgs;tourSize;throughput;TaxPerPathSize
FPPWRMobility;94;200;10.0;0.69289;71.0;259200.0;13000.0;36260.5;23.0;4.0;258125.0;255490.0;47593.0;989.0;46701.0;456635.0;0.2673174255305977;0.15173755121164806
FPPWRMobility;94;800;10.0;0.45619499999999996;71.0;259200.0;13000.0;116347.5;54.5;4.0;258525.0;256665.0;63260.0;96.0;107008.5;558335.0;0.17600051514750956;0.08170602510362862
FPPWRMobility;95;20;10.0;7.26273;71.0;259200.0;13000.0;6061.5;15.5;4.0;241400.0;239187.5;11654.0;2727.0;68878.0;95356.0;2.8019797382258806;7.616438904192167
FPPWRMobility;95;200;10.0;0.76164;71.0;259200.0;13000.0;35602.5;15.5;4.0;258015.0;255485.0;47088.0;2159.0;49572.0;432373.0;0.29384320582799694;0.17615382771499793
FPPWRMobility;95;800;10.0;0.459025;71.0;259200.0;13000.0;114669.5;55.0;4.0;258432.5;256675.0;62470.0;29.0;107011.5;555755.0;0.17709265466035057;0.08259469746194432
FPPWRMobility;96;20;10.0;8.980374999999999;71.0;259200.0;13000.0;5797.5;8.0;4.0;236877.5;234762.5;10530.5;2231.0;86323.0;79815.0;3.464649806860616;11.251484431977344
FPPWRMobility;96;200;10.0;0.7279899999999999;71.0;259200.0;13000.0;36549.5;23.5;4.0;258112.5;255290.0;48104.0;916.0;46965.5;449414.0;0.2808603275986885;0.16198649110526164
FPPWRMobility;96;800;10.0;0.44904999999999995;71.0;259200.0;13000.0;117439.5;54.5;4.0;258592.5;256542.5;62721.5;1045.0;106985.5;562074.0;0.17324318847284068;0.07989096533936865
FPPWRMobility;97;20;10.0;6.488765;71.0;259200.0;13000.0;6364.5;15.0;4.0;243992.5;234342.5;11690.0;2585.0;61988.0;108909.0;2.5033809811290197;5.957968123007667
FPPWRMobility;97;200;10.0;0.725225;71.0;259200.0;13000.0;36407.0;15.5;4.0;258085.0;255245.0;49207.5;697.0;46890.0;451716.0;0.2797942357062545;0.1605492519526897
FPPWRMobility;97;800;10.0;0.443625;71.0;259200.0;13000.0;117593.0;63.0;4.0;258575.0;256950.0;63283.0;156.0;106850.5;565881.0;0.17115286693506288;0.07839602868724749
FPPWRMobility;98;20;10.0;10.367475;71.0;259200.0;13000.0;5509.0;16.0;4.0;233455.0;231127.5;9547.5;3212.0;100297.0;65063.0;3.9997981681527217;15.934520160232166
FPPWRMobility;98;200;10.0;0.83652;71.0;259200.0;13000.0;35620.5;31.0;4.0;257872.5;255092.5;44636.5;1267.0;54544.0;413076.0;0.32273187740531084;0.20251019818013288
FPPWRMobility;98;800;10.0;0.4575;71.0;259200.0;13000.0;117692.5;54.5;4.0;258567.5;256442.5;64972.0;14.0;107011.5;560546.0;0.17650425752076565;0.08161668007510973
FPPWRMobility;99;20;10.0;11.319255000000002;71.0;259200.0;13000.0;5501.0;8.0;4.0;231085.0;222715.0;8826.0;2364.0;109509.0;63068.0;4.366995194139613;17.947693827630303
FPPWRMobility;99;200;10.0;0.72444;71.0;259200.0;13000.0;36439.5;31.5;4.0;258100.0;255257.5;48502.0;1410.0;46602.5;449502.0;0.2794909669829283;0.161165153084914
FPPWRMobility;99;800;10.0;0.46974499999999997;71.0;259200.0;13000.0;115880.0;54.5;4.0;258417.5;256812.5;63375.5;2501.0;137437.0;549316.0;0.18122864467235494;0.08551446653488048
FPPWRMobility;100;20;10.0;8.627794999999999;71.0;259200.0;13000.0;5819.0;7.5;4.0;237912.5;235747.5;11319.5;3158.0;82493.5;79244.0;3.328625411998933;10.88763448071934
FPPWRMobility;100;200;10.0;0.7999700000000001;71.0;259200.0;13000.0;36262.5;31.5;4.0;257925.0;254965.0;44368.5;1009.0;54375.5;422652.0;0.30863081204275233;0.18927416995892932
FPPWRMobility;100;800;10.0;0.46535;71.0;259200.0;13000.0;116215.0;47.0;4.0;258442.5;256120.0;62650.0;291.0;106774.0;551073.0;0.17953275852933126;0.08444414988722485
TSPConcorde;1;20;10.0;14.83536;71.0;259200.0;13000.0;5517.5;164.0;4.0;221777.5;219202.5;6095.5;329.0;145683.5;55661.0;5.723518054126659;26.65305832862561
TSPConcorde;1;200;10.0;4.830195;71.0;259200.0;13000.0;32511.0;741.5;4.0;247785.0;245265.0;15029.5;325.0;454090.5;137962.0;1.863500719807386;3.5011045546895128
TSPConcorde;1;800;10.0;1.662795;71.0;259200.0;13000.0;152439.0;36564.5;4.0;255890.0;252345.0;30944.0;125.5;537063.0;266418.5;0.6415110284136367;0.6234404514734536
TSPConcorde;2;20;10.0;15.581215;71.0;259200.0;13000.0;5768.5;166.0;4.0;219875.0;217842.5;4990.5;82.0;154140.0;53841.0;6.0112698378677045;28.93930539877248
TSPConcorde;2;200;10.0;4.863155;71.0;259200.0;13000.0;34918.0;2351.0;4.0;247787.5;245267.5;14766.0;108.0;454246.5;138023.0;1.8762175401996632;3.523438748757473
TSPConcorde;2;800;10.0;1.65663;71.0;259200.0;13000.0;212476.5;89641.5;4.0;255947.5;251922.5;30844.5;3.0;536230.0;266855.0;0.6391327876431284;0.6207973672557293
TSPConcorde;3;20;10.0;15.746284999999999;71.0;259200.0;13000.0;5654.0;243.0;4.0;219440.0;216600.0;5500.5;851.5;155465.0;49741.0;6.07495626976642;31.793446002295426
TSPConcorde;3;200;10.0;4.985485;71.0;259200.0;13000.0;32007.0;605.0;4.0;247457.5;245025.0;14626.0;234.5;461095.0;134596.0;1.9234121072911923;3.6960087644926674
TSPConcorde;3;800;10.0;1.6677199999999999;71.0;259200.0;13000.0;121737.5;8030.0;4.0;255885.0;253232.5;30809.0;156.0;536643.0;265577.0;0.6434111092952195;0.6279616063488966
TSPConcorde;4;20;10.0;15.43649;71.0;259200.0;13000.0;5712.0;235.5;4.0;220527.5;217607.5;5871.5;132.0;152216.0;54351.0;5.955434902977823;28.40147792776309
TSPConcorde;4;200;10.0;5.084545;71.0;259200.0;13000.0;31576.5;570.0;4.0;247225.0;244815.0;13975.5;132.0;468319.0;132779.0;1.9616295480633672;3.8293282737332315
TSPConcorde;4;800;10.0;1.6174849999999998;71.0;259200.0;13000.0;116058.0;3453.5;4.0;256022.5;251835.0;31338.0;78.0;506755.0;270410.0;0.6240307494391567;0.5984847206367677
TSPConcorde;5;20;10.0;16.996525;71.0;259200.0;13000.0;5430.5;164.0;4.0;216287.5;214132.5;5137.5;660.0;167814.0;47059.5;6.55730238340192;36.52448002594939
TSPConcorde;5;200;10.0;4.940215;71.0;259200.0;13000.0;34394.5;1696.5;4.0;247632.5;244510.0;14733.0;175.5;461786.5;135895.0;1.9059471778073083;3.6307001692957614
TSPConcorde;5;800;10.0;1.6806450000000002;71.0;259200.0;13000.0;143243.0;24625.5;4.0;255870.0;251967.5;31047.5;93.0;537219.5;265058.5;0.6483955075148113;0.6340622853673447
TSPConcorde;6;20;10.0;15.489005;71.0;259200.0;13000.0;5764.0;156.5;4.0;220395.0;217535.0;5673.0;1514.5;152659.5;48073.0;5.975696230566988;33.422655366477095
TSPConcorde;6;200;10.0;4.926785;71.0;259200.0;13000.0;32797.5;968.5;4.0;247637.5;245175.0;14801.5;289.0;461253.5;135969.0;1.9007655618903372;3.6285989304759267
TSPConcorde;6;800;10.0;1.6570250000000002;71.0;259200.0;13000.0;280828.5;165911.5;4.0;255912.5;252795.0;30984.5;94.0;536042.5;266998.0;0.6392848871408712;0.6211165415478179
TSPConcorde;7;20;10.0;15.666620000000002;71.0;259200.0;13000.0;5593.5;164.0;4.0;219535.0;217220.0;5149.5;767.0;154277.0;50659.0;6.044220077684422;30.925636987224422
TSPConcorde;7;200;10.0;5.22442;71.0;259200.0;13000.0;36204.0;4267.0;4.0;246822.5;244230.0;14106.5;156.0;490943.5;129759.5;2.0155946359167825;4.014948204451016
TSPConcorde;7;800;10.0;1.6690450000000001;71.0;259200.0;13000.0;153641.5;34002.0;4.0;255862.5;253660.0;31348.0;275.0;535868.0;265442.5;0.6439222938457363;0.6287796016716405
TSPConcorde;8;20;10.0;16.941354999999998;71.0;259200.0;13000.0;5337.0;163.5;4.0;216627.5;214025.0;5185.5;1240.5;166582.0;44643.0;6.53601775643957;37.277557555608375
TSPConcorde;8;200;10.0;5.03571;71.0;259200.0;13000.0;32541.5;499.0;4.0;247550.0;244922.5;14349.5;225.0;468690.5;133628.0;1.9427878157864644;3.768451236655876
TSPConcorde;8;800;10.0;1.6725450000000002;71.0;259200.0;13000.0;403555.0;291745.5;4.0;255865.0;251582.5;30884.5;170.5;537115.5;265681.0;0.645271653610112;0.6295283690989977
TSPConcorde;9;20;10.0;15.758485;71.0;259200.0;13000.0;5386.0;163.5;4.0;219565.0;216835.0;5497.0;477.5;156040.0;51530.0;6.079663446883097;30.389013988129236
TSPConcorde;9;200;10.0;5.0329;71.0;259200.0;13000.0;33633.5;2262.0;4.0;247440.0;244095.0;14798.5;193.0;468994.5;134086.0;1.9417049789951981;3.7534860504120893
TSPConcorde;9;800;10.0;1.679045;71.0;259200.0;13000.0;153031.5;36178.0;4.0;255865.0;252667.5;31081.5;139.0;536297.0;264875.0;0.6477787370744261;0.6338999477100188
TSPConcorde;10;20;10.0;16.69396;71.0;259200.0;13000.0;5587.0;266.0;4.0;217020.0;214595.0;5235.0;1044.5;165032.5;46096.0;6.440571833085659;36.2896871122099
TSPConcorde;10;200;10.0;4.785945;71.0;259200.0;13000.0;32267.5;896.5;4.0;247967.5;245347.5;15164.0;455.5;446724.5;138710.5;1.8464302257182583;3.457471613170654
TSPConcorde;10;800;10.0;1.7091699999999999;71.0;259200.0;13000.0;163789.5;50920.5;4.0;255692.5;250987.5;30532.5;92.5;566639.5;262359.0;0.6594020225456284;0.6515057363125173
TSPConcorde;11;20;10.0;16.62399;71.0;259200.0;13000.0;5473.0;164.0;4.0;217342.5;214507.5;6031.5;522.0;163740.5;48852.0;6.413575335076589;34.02928696577115
TSPConcorde;11;200;10.0;4.913725;71.0;259200.0;13000.0;32316.0;1140.5;4.0;247740.0;245120.0;14824.5;188.5;458385.5;136691.5;1.8957272078856129;3.5991760182863315
TSPConcorde;11;800;10.0;1.679335;71.0;259200.0;13000.0;147100.5;26210.5;4.0;255880.0;253557.5;31274.0;131.0;536184.5;265089.0;0.6478926954137146;0.6334996422002981
TSPConcorde;12;20;10.0;14.8641;71.0;259200.0;13000.0;5666.0;218.5;4.0;221585.0;219190.0;5766.0;253.0;146331.0;55418.0;5.73460689824341;26.977785722832632
TSPConcorde;12;200;10.0;5.055015;71.0;259200.0;13000.0;32331.5;530.5;4.0;247475.0;244845.0;14929.0;360.0;467679.5;132824.0;1.9502355746789737;3.805796098271321
TSPConcorde;12;800;10.0;1.66768;71.0;259200.0;13000.0;233933.0;120929.5;4.0;255937.5;252860.0;30850.0;50.5;536702.0;265920.0;0.6433948295324643;0.6272100152786815
TSPConcorde;13;20;10.0;15.83039;71.0;259200.0;13000.0;5496.5;171.5;4.0;219167.5;216397.5;4885.5;652.0;156861.5;50601.0;6.107404162618124;31.28474059703598
TSPConcorde;13;200;10.0;4.967255000000001;71.0;259200.0;13000.0;31825.5;367.0;4.0;247570.0;245072.5;14388.0;327.0;461103.0;134721.0;1.9163792497809022;3.687068100319994
TSPConcorde;13;800;10.0;1.652965;71.0;259200.0;13000.0;200968.5;82008.0;4.0;255925.0;253480.0;30972.5;87.5;536736.5;266999.5;0.637718308827732;0.6189785126825095
TSPConcorde;14;20;10.0;16.085405;71.0;259200.0;13000.0;5749.5;184.5;4.0;218897.5;216142.5;5430.0;818.5;158266.5;49147.5;6.205789745989563;33.135082633661746
TSPConcorde;14;200;10.0;4.93746;71.0;259200.0;13000.0;32808.0;980.0;4.0;247595.0;245167.5;14695.5;124.0;461347.5;136245.0;1.9048848070035058;3.6239578845117886
TSPConcorde;14;800;10.0;1.649715;71.0;259200.0;13000.0;275200.5;158998.0;4.0;255907.5;253342.5;30851.0;73.5;536131.5;267313.0;0.6364638368234152;0.6170432780653882
TSPConcorde;15;20;10.0;15.85648;71.0;259200.0;13000.0;5580.0;164.0;4.0;219072.5;215962.5;5051.5;313.0;157010.5;51907.0;6.117469707361685;30.547867303988834
TSPConcorde;15;200;10.0;4.91965;71.0;259200.0;13000.0;32550.5;773.0;4.0;247670.0;245007.5;14957.5;162.0;460908.0;136612.0;1.8980119563042974;3.6011821734113694
TSPConcorde;15;800;10.0;1.6724299999999999;71.0;259200.0;13000.0;244976.0;132897.0;4.0;255905.0;251810.0;30818.0;98.5;536000.5;265361.0;0.6452279308187095;0.6302202730278562
TSPConcorde;16;20;10.0;17.05768;71.0;259200.0;13000.0;5444.5;164.0;4.0;215980.0;213677.5;5357.0;972.0;168529.0;45510.0;6.580894085314738;37.481163412735235
TSPConcorde;16;200;10.0;4.865925000000001;71.0;259200.0;13000.0;38448.5;6498.0;4.0;247782.5;245180.0;15220.5;107.0;453425.0;138050.0;1.8772854926364118;3.5247547967501474
TSPConcorde;16;800;10.0;1.67914;71.0;259200.0;13000.0;130361.5;16183.5;4.0;255912.5;251215.0;30799.0;35.0;537096.0;265359.0;0.647817343368961;0.632771081994057
TSPConcorde;17;20;10.0;15.148875;71.0;259200.0;13000.0;5599.5;218.0;4.0;221225.0;218425.0;5721.0;776.5;149325.5;52271.0;5.84447204003772;28.5956649960267
TSPConcorde;17;200;10.0;5.101015;71.0;259200.0;13000.0;28514.5;2333.0;4.0;247160.0;244800.0;14377.0;155.5;472429.5;132390.0;1.9679851674430364;3.843728715077363
TSPConcorde;17;800;10.0;1.64183;71.0;259200.0;13000.0;149459.0;38140.5;4.0;255937.5;252235.0;31092.5;62.5;536657.0;268296.5;0.6334213817324921;0.6120573124632424
TSPConcorde;18;20;10.0;17.94999;71.0;259200.0;13000.0;5486.0;148.0;4.0;213817.5;210820.0;4059.0;23.0;178769.0;47271.0;6.925150599899025;37.9725209006331
TSPConcorde;18;200;10.0;5.005625;71.0;259200.0;13000.0;31640.5;584.5;4.0;247465.0;245047.5;14626.0;94.5;461574.0;135060.0;1.9311836008944911;3.7119524999351112
TSPConcorde;18;800;10.0;1.702175;71.0;259200.0;13000.0;124469.0;12522.5;4.0;255760.0;251282.5;30573.0;24.0;567495.0;263079.0;0.6567028378808024;0.6470987938198604
TSPConcorde;19;20;10.0;16.946375;71.0;259200.0;13000.0;5501.0;148.0;4.0;216537.5;214035.0;5203.0;536.0;166595.5;47971.0;6.537952722527052;35.32628766711163
TSPConcorde;19;200;10.0;5.06763;71.0;259200.0;13000.0;32003.5;686.5;4.0;247317.5;244752.5;14821.0;319.0;469541.0;132979.0;1.9551046191510453;3.810850715405823
TSPConcorde;19;800;10.0;1.6559050000000002;71.0;259200.0;13000.0;132625.5;22571.5;4.0;255895.0;253510.0;31061.5;30.0;536209.0;266968.0;0.6388532408598159;0.6202644512857881
TSPConcorde;20;20;10.0;15.62746;71.0;259200.0;13000.0;5463.5;156.0;4.0;219817.5;217042.5;5569.5;831.0;153983.0;50386.0;6.029112457847509;31.098286251953823
TSPConcorde;20;200;10.0;4.76493;71.0;259200.0;13000.0;34916.0;3472.5;4.0;247972.5;240122.5;15195.0;206.0;447659.0;140361.5;1.8383219735939624;3.3990052646169158
TSPConcorde;20;800;10.0;1.6557899999999999;71.0;259200.0;13000.0;312966.5;202358.5;4.0;255912.5;252827.5;30984.0;130.0;537505.0;266728.0;0.6388076575241008;0.6208789792239156
TSPConcorde;21;20;10.0;16.03313;71.0;259200.0;13000.0;5438.5;148.5;4.0;218610.0;216362.5;3630.5;465.0;159114.5;50371.0;6.185621445616141;31.830082362941045
TSPConcorde;21;200;10.0;4.848395;71.0;259200.0;13000.0;32022.5;655.0;4.0;247865.0;245312.5;14998.5;308.5;453510.0;137815.5;1.8705224140517824;3.5297664880899435
TSPConcorde;21;800;10.0;1.6649250000000002;71.0;259200.0;13000.0;242249.0;132523.0;4.0;255917.5;253255.0;30883.0;136.0;536331.5;265752.0;0.6423324587286617;0.6264960312715206
TSPConcorde;22;20;10.0;15.191645;71.0;259200.0;13000.0;5531.5;156.0;4.0;220927.5;218147.5;5704.5;903.5;149841.0;51426.5;5.860975068110806;29.531129749743563
TSPConcorde;22;200;10.0;5.0108049999999995;71.0;259200.0;13000.0;32681.0;1591.5;4.0;247387.5;245020.0;14570.0;267.0;465034.5;133814.0;1.9331818254886843;3.731518981352007
TSPConcorde;22;800;10.0;1.672915;71.0;259200.0;13000.0;160236.0;49056.0;4.0;255847.5;252727.5;30809.0;105.0;536042.0;265154.0;0.6454144503862774;0.630934681826065
TSPConcorde;23;20;10.0;15.174045;71.0;259200.0;13000.0;5445.0;156.0;4.0;221172.5;218260.0;5737.0;633.0;149150.5;53119.0;5.8541840813614545;29.219337678699297
TSPConcorde;23;200;10.0;4.9496199999999995;71.0;259200.0;13000.0;32183.5;484.0;4.0;247590.0;245210.0;14557.0;155.0;461020.5;135759.0;1.9095752392213463;3.645886475343608
TSPConcorde;23;800;10.0;1.6792449999999999;71.0;259200.0;13000.0;320440.5;207378.5;4.0;255860.0;251222.5;30908.5;93.0;536819.5;265036.0;0.6478578102078089;0.6335922078731343
TSPConcorde;24;20;10.0;15.238859999999999;71.0;259200.0;13000.0;5367.5;164.0;4.0;220645.0;218382.5;5694.0;1238.5;149837.0;49674.5;5.87918979695359;31.093968596683283
TSPConcorde;24;200;10.0;4.966895;71.0;259200.0;13000.0;33887.0;2152.5;4.0;247567.5;244905.0;14679.5;75.0;461540.0;135757.0;1.916239708957285;3.6590386637372943
TSPConcorde;24;800;10.0;1.66644;71.0;259200.0;13000.0;270776.5;158357.0;4.0;255865.0;253560.0;30560.0;80.0;536052.0;265469.0;0.642917599915696;0.6277352229380773
TSPConcorde;25;20;10.0;16.36058;71.0;259200.0;13000.0;5257.5;140.5;4.0;218200.0;215655.0;5346.0;580.0;161161.5;49523.0;6.311952404597242;32.83060781829783
TSPConcorde;25;200;10.0;4.66138;71.0;259200.0;13000.0;32634.5;1099.5;4.0;248260.0;245880.0;15401.0;210.5;435242.0;142365.0;1.7983705055203099;3.266287162884117
TSPConcorde;25;800;10.0;1.59476;71.0;259200.0;13000.0;219622.0;110531.0;4.0;256100.0;252080.0;31513.0;112.0;506405.0;272268.0;0.6152629343552333;0.5856049600754264
TSPConcorde;26;20;10.0;16.332755;71.0;259200.0;13000.0;5398.0;148.5;4.0;217892.5;215597.5;4585.5;339.0;161827.5;50156.0;6.301217063900321;32.56390986049452
TSPConcorde;26;200;10.0;4.753100000000001;71.0;259200.0;13000.0;31457.0;686.5;4.0;248032.5;245567.5;15202.0;321.0;446109.5;139853.0;1.8337580583895368;3.4081464374033392
TSPConcorde;26;800;10.0;1.69508;71.0;259200.0;13000.0;132006.5;18488.5;4.0;255762.5;251032.5;31044.0;191.0;566904.5;263489.0;0.6539659771935967;0.643320902537033
TSPConcorde;27;20;10.0;16.070845000000002;71.0;259200.0;13000.0;5335.5;163.5;4.0;218720.0;216005.0;5671.5;905.0;158220.0;48847.0;6.200170902158589;32.90036845332377
TSPConcorde;27;200;10.0;4.76086;71.0;259200.0;13000.0;32020.0;585.5;4.0;248015.0;245580.0;15100.0;250.0;446021.0;139745.0;1.8367516741921968;3.4068198071531524
TSPConcorde;27;800;10.0;1.653825;71.0;259200.0;13000.0;141160.5;31230.0;4.0;255940.0;253480.0;31053.0;196.0;536176.5;267076.0;0.6380494857157819;0.619576287572121
TSPConcorde;28;20;10.0;14.702304999999999;71.0;259200.0;13000.0;5641.0;179.0;4.0;222237.5;219590.0;5835.5;789.0;144973.5;53674.0;5.672185636478815;27.39185670856111
TSPConcorde;28;200;10.0;4.884200000000001;71.0;259200.0;13000.0;32776.5;1451.0;4.0;247755.0;245122.5;14891.0;397.5;453680.0;136261.5;1.8843350950455333;3.5854712673112425
TSPConcorde;28;800;10.0;1.67028;71.0;259200.0;13000.0;757392.5;644062.5;4.0;255852.5;251952.5;30844.0;22.5;536775.0;265747.5;0.6443985931903493;0.6282064219074004
TSPConcorde;29;20;10.0;15.654415;71.0;259200.0;13000.0;5390.0;148.5;4.0;219645.0;216915.0;5438.0;1058.0;154746.5;49102.0;6.039512900567749;31.881425274472747
TSPConcorde;29;200;10.0;4.803625;71.0;259200.0;13000.0;33115.0;2005.0;4.0;247897.5;245340.0;14659.0;217.0;453562.0;138695.0;1.85325098117665;3.463446081841363
TSPConcorde;29;800;10.0;1.6403400000000001;71.0;259200.0;13000.0;399310.5;287556.5;4.0;255930.0;253657.5;30794.5;69.0;536211.5;268127.0;0.6328487992195838;0.6117787793012868
TSPConcorde;30;20;10.0;17.9619;71.0;259200.0;13000.0;5367.0;148.0;4.0;213522.5;211145.0;4896.0;606.0;177784.0;44874.0;6.929746144356807;41.17754892248643
TSPConcorde;30;200;10.0;4.94685;71.0;259200.0;13000.0;34123.5;3035.5;4.0;247667.5;244910.0;14222.5;42.0;461477.0;136137.0;1.9085054262402834;3.6337263674201834
TSPConcorde;30;800;10.0;1.675875;71.0;259200.0;13000.0;236352.0;124764.0;4.0;255877.5;252955.0;30777.0;44.5;536336.0;265161.0;0.6465568245956199;0.6320385976043437
TSPConcorde;31;20;10.0;16.417099999999998;71.0;259200.0;13000.0;5413.0;140.5;4.0;217635.0;214987.5;5304.0;573.5;162821.0;49018.5;6.333757983967765;32.94532709435666
TSPConcorde;31;200;10.0;5.019275;71.0;259200.0;13000.0;32290.5;515.5;4.0;247365.0;244795.0;14523.0;97.0;468770.0;134550.0;1.9364489413056338;3.730416689605502
TSPConcorde;31;800;10.0;1.6364949999999998;71.0;259200.0;13000.0;304405.0;193844.5;4.0;255987.5;251635.0;31258.5;178.0;508427.5;269110.0;0.6313650151284564;0.6086098911799962
TSPConcorde;32;20;10.0;15.250675;71.0;259200.0;13000.0;5492.5;163.5;4.0;221030.0;218032.5;5614.5;255.0;149803.5;54174.0;5.883748130525071;28.15128134219549
TSPConcorde;32;200;10.0;4.82611;71.0;259200.0;13000.0;37410.0;6281.0;4.0;247827.5;243197.5;14755.5;57.0;454676.5;139132.0;1.8619248387726715;3.4687269514552823
TSPConcorde;32;800;10.0;1.6860650000000001;71.0;259200.0;13000.0;116812.5;6358.5;4.0;255797.5;253127.5;30664.0;39.0;535700.5;264200.5;0.6504872244608272;0.6380577476910902
TSPConcorde;33;20;10.0;14.89265;71.0;259200.0;13000.0;5594.5;164.0;4.0;221822.5;219042.5;5775.5;559.0;147174.0;53916.5;5.745621320587562;27.419585981451576
TSPConcorde;33;200;10.0;4.841295000000001;71.0;259200.0;13000.0;33676.5;2326.0;4.0;247877.5;245367.5;15036.0;344.0;453883.0;137643.0;1.8677836928202638;3.517284084036329
TSPConcorde;33;800;10.0;1.64988;71.0;259200.0;13000.0;165156.5;55074.5;4.0;255915.0;253655.0;31479.5;39.0;535722.5;267719.0;0.6365289558744384;0.6162741731541446
TSPConcorde;34;20;10.0;14.993635;71.0;259200.0;13000.0;5563.0;226.0;4.0;221527.5;219490.0;6055.5;364.0;147527.0;54746.0;5.7845811185413805;27.387634273297152
TSPConcorde;34;200;10.0;4.97102;71.0;259200.0;13000.0;31886.0;859.0;4.0;247660.0;244957.5;14528.0;156.0;461725.0;135392.0;1.9178323348908313;3.6715769115140007
TSPConcorde;34;800;10.0;1.7310249999999998;71.0;259200.0;13000.0;120031.0;8734.5;4.0;255665.0;251912.5;30336.5;48.5;582187.0;260638.0;0.6678330791085577;0.6641679949625922
TSPConcorde;35;20;10.0;18.664254999999997;71.0;259200.0;13000.0;5360.0;171.5;4.0;211897.5;209200.0;4696.0;504.5;185181.0;43430.0;7.200715818377535;42.35064045087056
TSPConcorde;35;200;10.0;4.738505;71.0;259200.0;13000.0;35212.5;3854.0;4.0;248027.5;245552.5;15246.0;312.0;446447.0;140278.0;1.8281261907483621;3.3800221960853007
TSPConcorde;35;800;10.0;1.6321;71.0;259200.0;13000.0;146111.5;33866.0;4.0;255997.5;252787.5;31193.5;124.5;506290.0;268956.0;0.629669128985435;0.6068385435929209
TSPConcorde;36;20;10.0;14.704279999999999;71.0;259200.0;13000.0;5531.5;164.0;4.0;222380.0;219792.5;5841.0;313.0;144479.0;55787.0;5.672948459647922;25.968978867275403
TSPConcorde;36;200;10.0;4.8967849999999995;71.0;259200.0;13000.0;36003.5;4509.0;4.0;247730.0;245127.5;14835.0;91.5;453452.5;137270.5;1.8891911157074006;3.572611465347409
TSPConcorde;36;800;10.0;1.697235;71.0;259200.0;13000.0;143560.5;32760.5;4.0;255717.5;251802.5;30424.0;91.0;566655.0;263017.0;0.6547967102301948;0.6452940581470646
TSPConcorde;37;20;10.0;16.820455;71.0;259200.0;13000.0;5428.5;210.5;4.0;216847.5;213977.5;5191.5;541.0;165725.5;48135.5;6.489373910465249;35.62269242045726
TSPConcorde;37;200;10.0;5.192279999999999;71.0;259200.0;13000.0;32726.5;1271.0;4.0;247010.0;244535.0;14212.5;229.5;484175.0;130350.0;2.0031959686023466;3.9845461495982124
TSPConcorde;37;800;10.0;1.71563;71.0;259200.0;13000.0;225667.0;114264.0;4.0;255702.5;252450.0;30431.5;155.0;566673.5;261220.5;0.6618937565193485;0.6563569883243222
TSPConcorde;38;20;10.0;15.98423;71.0;259200.0;13000.0;5421.0;132.5;4.0;218882.5;216325.0;5427.0;597.0;157382.0;50291.5;6.166755526263146;32.23772520073305
TSPConcorde;38;200;10.0;4.88077;71.0;259200.0;13000.0;31447.0;578.0;4.0;247690.0;245285.0;14489.5;106.0;453692.0;137345.0;1.8830122480376459;3.5536552090819313
TSPConcorde;38;800;10.0;1.63793;71.0;259200.0;13000.0;208296.5;91383.5;4.0;255890.0;252410.0;31246.0;106.0;536694.0;268709.0;0.6319180619260589;0.6095559197914268
TSPConcorde;39;20;10.0;14.809365;71.0;259200.0;13000.0;5593.5;179.0;4.0;222015.0;219437.5;6676.5;2183.0;145204.0;47335.0;5.7134897202693935;31.286289965011658
TSPConcorde;39;200;10.0;5.00086;71.0;259200.0;13000.0;32192.5;436.5;4.0;247705.0;238307.5;14641.0;3.0;462621.5;135433.0;1.929345383111377;3.684579752619028
TSPConcorde;39;800;10.0;1.6598100000000002;71.0;259200.0;13000.0;277319.5;163710.0;4.0;255870.0;251937.5;30954.5;3.0;537250.0;266737.5;0.6403588863466402;0.6227305955557901
TSPConcorde;40;20;10.0;14.71301;71.0;259200.0;13000.0;5431.0;163.5;4.0;222155.0;219370.0;5874.0;946.0;144378.0;52981.0;5.67631604485787;27.718290791728055
TSPConcorde;40;200;10.0;5.038815;71.0;259200.0;13000.0;32652.0;983.0;4.0;247477.5;244905.0;14713.0;90.0;468143.5;134134.0;1.9439878668695694;3.7565543045953467
TSPConcorde;40;800;10.0;1.653955;71.0;259200.0;13000.0;122378.0;12496.5;4.0;255907.5;251145.0;30692.5;10.0;537068.5;267088.0;0.638099255276207;0.6192553119259467
TSPConcorde;41;20;10.0;17.770735;71.0;259200.0;13000.0;5312.5;164.0;4.0;214417.5;211752.5;4937.5;755.0;175866.5;44529.0;6.855994167714525;39.71106226707954
TSPConcorde;41;200;10.0;4.994065000000001;71.0;259200.0;13000.0;32673.5;960.5;4.0;247437.5;240097.5;13919.0;107.0;465376.5;134848.0;1.9267220156273805;3.7034761097726117
TSPConcorde;41;800;10.0;1.69612;71.0;259200.0;13000.0;124956.0;13105.5;4.0;255727.5;252782.5;30989.0;105.0;566523.0;263616.0;0.654367389629535;0.6434056635104677
TSPConcorde;42;20;10.0;17.16546;71.0;259200.0;13000.0;5492.5;164.0;4.0;215587.5;212932.5;4350.5;203.0;170164.5;48478.0;6.622477250752555;35.40876487056112
